filename,species,directory,mean_L,mean_a,mean_b,std_L,std_a,std_b,distance,distance_method,species_n_images,distance_zscore,flag_color_outlier,flag_small_mask,flag_large_mask,flag_luminance,n_flags,suggested_action
Chaetodon_auripes_FishBase_Chaur_uo.jpg,Chaetodon auripes,images_fishbase_extra,68.52,14.46,45.35,15.98,12.31,21.83,3.261,mahalanobis,19,1.516,no,no,no,yes,1,review
Chaetodon_auripes_FishBase_Chaur_uu.jpg,Chaetodon auripes,images_fishbase_extra,46.06,3.63,21.91,17.67,14.58,26.12,2.794,mahalanobis,19,0.781,no,no,no,no,0,ok
Chaetodon_auripes_FishBase_Chauru12.jpg,Chaetodon auripes,images_fishbase_extra,58.44,-4.09,44.72,22.9,7.51,25.34,1.747,mahalanobis,19,-0.867,no,no,no,no,0,ok
Chaetodon_auripes_iNaturalist_176256724.jpg,Chaetodon auripes,images_inaturalist,60.58,11.5,31.18,18.79,8.66,25.6,2.232,mahalanobis,19,-0.104,no,no,no,no,0,ok
Chaetodon_auripes_iNaturalist_398828755.jpg,Chaetodon auripes,images_inaturalist,25.25,2.92,9.54,19.48,4.11,10.85,1.887,mahalanobis,19,-0.647,no,no,no,no,0,ok
Chaetodon_auripes_iNaturalist_423034637.jpg,Chaetodon auripes,images_inaturalist,36.8,-2.34,24.69,15.64,1.93,12.73,2.269,mahalanobis,19,-0.045,no,no,no,no,0,ok
Chaetodon_auripes_iNaturalist_473893703.jpg,Chaetodon auripes,images_inaturalist,24.97,0.21,-13.98,7.64,2.9,5.14,3.162,mahalanobis,19,1.36,no,no,no,no,0,ok
Chaetodon_auripes_iNaturalist_474933774.jpg,Chaetodon auripes,images_inaturalist,43.91,-4.37,8.96,9.89,3.38,10.88,2.472,mahalanobis,19,0.274,no,no,no,no,0,ok
Chaetodon_auripes_iNaturalist_563039127.jpg,Chaetodon auripes,images_inaturalist,54.13,5.28,29.09,21.99,7.17,20.95,1.474,mahalanobis,19,-1.297,no,no,no,no,0,ok
Chaetodon_auripes_iNaturalist_576758934.jpg,Chaetodon auripes,images_inaturalist,58.43,-14.39,27.14,15.9,8.04,30.24,2.722,mahalanobis,19,0.667,no,no,no,no,0,ok
Chaetodon_auripes_iNaturalist_609149715.jpg,Chaetodon auripes,images_inaturalist,50.65,15.2,31.44,21.9,7.63,18.58,1.671,mahalanobis,19,-0.987,no,no,no,no,0,ok
Chaetodon_austriacus_FishBase_Chaus_u1.jpg,Chaetodon austriacus,images,57.61,-0.93,23.16,32.67,4.91,22.47,2.179,mahalanobis,15,-0.276,no,no,no,no,0,ok
Chaetodon_austriacus_Bishop_-1737564550.jpg,Chaetodon austriacus,images_bishop,57.25,-0.89,23.07,32.34,4.63,22.07,2.127,mahalanobis,15,-0.383,no,no,yes,no,1,review
Chaetodon_austriacus_FishBase_Chaus_u0.jpg,Chaetodon austriacus,images_fishbase_extra,57.0,-12.87,31.02,26.45,8.12,28.21,1.72,mahalanobis,15,-1.211,no,no,no,no,0,ok
Chaetodon_austriacus_FishBase_Chaus_u2.jpg,Chaetodon austriacus,images_fishbase_extra,77.1,-22.88,47.76,22.13,5.18,20.08,3.053,mahalanobis,15,1.503,no,no,no,no,0,ok
Chaetodon_austriacus_FishBase_Chaus_u3.jpg,Chaetodon austriacus,images_fishbase_extra,80.51,-8.08,25.56,22.07,3.84,26.8,3.38,mahalanobis,15,2.169,no,no,no,yes,1,review
Chaetodon_austriacus_iNaturalist_102813626.jpg,Chaetodon austriacus,images_inaturalist,59.34,-11.27,33.24,19.03,3.43,21.15,1.861,mahalanobis,15,-0.924,no,yes,no,no,1,review
Chaetodon_austriacus_iNaturalist_190613965.jpg,Chaetodon austriacus,images_inaturalist,48.66,-7.67,36.5,24.54,7.39,25.23,2.678,mahalanobis,15,0.738,no,no,yes,no,1,review
Chaetodon_austriacus_iNaturalist_2086218.jpg,Chaetodon austriacus,images_inaturalist,40.01,-20.65,17.89,15.76,6.48,14.91,2.159,mahalanobis,15,-0.317,no,no,no,no,0,ok
Chaetodon_austriacus_iNaturalist_2086219.jpg,Chaetodon austriacus,images_inaturalist,47.07,-13.04,25.05,23.28,9.82,27.99,1.497,mahalanobis,15,-1.664,no,no,no,no,0,ok
Chaetodon_austriacus_iNaturalist_2282534.jpg,Chaetodon austriacus,images_inaturalist,35.64,-27.16,20.57,18.63,13.73,19.07,2.317,mahalanobis,15,0.005,no,no,no,no,0,ok
Chaetodon_austriacus_iNaturalist_2282538.jpg,Chaetodon austriacus,images_inaturalist,37.32,-25.22,19.34,19.04,13.45,19.98,2.288,mahalanobis,15,-0.055,no,no,no,no,0,ok
Chaetodon_austriacus_iNaturalist_3125075.jpg,Chaetodon austriacus,images_inaturalist,33.74,-15.15,8.88,23.45,7.79,15.12,2.313,mahalanobis,15,-0.005,no,no,no,no,0,ok
Chaetodon_austriacus_iNaturalist_450186908.jpg,Chaetodon austriacus,images_inaturalist,53.35,-9.88,24.15,17.62,2.89,11.76,2.937,mahalanobis,15,1.266,no,yes,no,no,1,review
Chaetodon_austriacus_iNaturalist_450388533.jpg,Chaetodon austriacus,images_inaturalist,35.97,-13.57,19.05,19.87,8.72,26.06,1.991,mahalanobis,15,-0.66,no,no,no,no,0,ok
Chaetodon_austriacus_iNaturalist_606348798.jpg,Chaetodon austriacus,images_inaturalist,28.23,-3.84,8.66,25.04,7.29,24.15,2.223,mahalanobis,15,-0.187,no,no,no,no,0,ok
Chaetodon_baronessa_FishPix_23026AF.jpg,Chaetodon baronessa,images,52.05,-8.11,-9.47,32.47,8.76,20.66,3.762,mahalanobis,22,1.941,no,no,no,no,0,ok
Chaetodon_baronessa_Bishop_-2122794458.jpg,Chaetodon baronessa,images_bishop,31.88,1.29,3.89,24.64,3.67,11.03,1.422,mahalanobis,22,-1.094,no,no,no,no,0,ok
Chaetodon_baronessa_Bishop_1152880952.jpg,Chaetodon baronessa,images_bishop,33.98,2.37,-1.84,24.37,5.37,8.2,1.472,mahalanobis,22,-1.029,no,no,no,no,0,ok
Chaetodon_baronessa_Bishop_601798515.jpg,Chaetodon baronessa,images_bishop,46.41,-0.44,9.93,27.27,3.09,8.85,1.806,mahalanobis,22,-0.596,no,no,no,no,0,ok
Chaetodon_baronessa_Bishop_918345433.jpg,Chaetodon baronessa,images_bishop,34.58,-2.78,5.28,27.36,4.57,7.59,1.832,mahalanobis,22,-0.563,no,no,no,no,0,ok
Chaetodon_baronessa_FishBase_Chbar_j0.jpg,Chaetodon baronessa,images_fishbase_extra,52.37,-1.88,24.13,29.01,8.05,14.99,2.36,mahalanobis,22,0.123,no,yes,no,no,1,review
Chaetodon_baronessa_FishBase_Chbar_u0.jpg,Chaetodon baronessa,images_fishbase_extra,31.62,1.39,4.05,25.36,3.9,12.17,1.548,mahalanobis,22,-0.931,no,no,no,no,0,ok
Chaetodon_baronessa_FishBase_Chbar_u1.jpg,Chaetodon baronessa,images_fishbase_extra,34.97,-2.81,5.4,27.86,4.75,8.2,1.78,mahalanobis,22,-0.63,no,no,no,no,0,ok
Chaetodon_baronessa_FishBase_Chbar_u2.jpg,Chaetodon baronessa,images_fishbase_extra,51.05,-5.85,0.99,31.71,5.68,9.83,2.144,mahalanobis,22,-0.158,no,no,no,no,0,ok
Chaetodon_baronessa_FishBase_Chbar_u3.jpg,Chaetodon baronessa,images_fishbase_extra,34.29,2.33,-1.77,24.91,5.55,8.83,1.373,mahalanobis,22,-1.157,no,no,no,no,0,ok
Chaetodon_baronessa_FishBase_Chbar_u4.jpg,Chaetodon baronessa,images_fishbase_extra,46.78,-0.46,10.02,27.85,3.3,9.61,1.749,mahalanobis,22,-0.67,no,no,no,no,0,ok
Chaetodon_baronessa_FishBase_Chbar_u5.jpg,Chaetodon baronessa,images_fishbase_extra,54.76,8.27,-5.68,27.89,7.97,15.51,3.002,mahalanobis,22,0.955,no,no,no,no,0,ok
Chaetodon_baronessa_FishBase_Chbar_u7.jpg,Chaetodon baronessa,images_fishbase_extra,60.88,3.14,8.88,16.64,9.94,13.74,3.071,mahalanobis,22,1.044,no,yes,no,no,1,review
Chaetodon_baronessa_FishBase_Chbar_u8.jpg,Chaetodon baronessa,images_fishbase_extra,52.38,-6.07,17.03,22.74,10.55,16.34,2.052,mahalanobis,22,-0.277,no,no,no,no,0,ok
Chaetodon_baronessa_iNaturalist_160681551.jpg,Chaetodon baronessa,images_inaturalist,50.56,-5.26,26.95,17.85,11.96,18.95,2.85,mahalanobis,22,0.758,no,no,no,no,0,ok
Chaetodon_baronessa_iNaturalist_287393226.jpg,Chaetodon baronessa,images_inaturalist,55.01,-16.56,-30.33,13.22,9.32,3.55,4.209,mahalanobis,22,2.52,yes,no,no,no,1,review
Chaetodon_baronessa_iNaturalist_290835408.jpg,Chaetodon baronessa,images_inaturalist,26.61,3.86,0.19,22.36,4.63,9.04,1.878,mahalanobis,22,-0.503,no,no,yes,no,1,review
Chaetodon_baronessa_iNaturalist_376477120.jpg,Chaetodon baronessa,images_inaturalist,26.52,-2.0,2.2,16.97,8.09,13.55,2.536,mahalanobis,22,0.35,no,no,no,no,0,ok
Chaetodon_baronessa_iNaturalist_390635305.jpg,Chaetodon baronessa,images_inaturalist,37.17,0.38,4.27,18.94,7.86,14.69,1.623,mahalanobis,22,-0.833,no,no,no,no,0,ok
Chaetodon_baronessa_iNaturalist_390635319.jpg,Chaetodon baronessa,images_inaturalist,40.12,-4.2,10.05,26.61,6.86,16.42,1.579,mahalanobis,22,-0.89,no,no,no,no,0,ok
Chaetodon_baronessa_iNaturalist_409577421.jpg,Chaetodon baronessa,images_inaturalist,43.36,-11.03,30.15,11.4,2.8,10.72,2.894,mahalanobis,22,0.815,no,yes,no,no,1,review
Chaetodon_baronessa_iNaturalist_409626771.jpg,Chaetodon baronessa,images_inaturalist,43.26,-10.92,30.12,11.3,2.79,10.74,2.903,mahalanobis,22,0.826,no,yes,no,no,1,review
Chaetodon_bennetti_FishPix_16721AF.jpg,Chaetodon bennetti,images,58.44,-28.0,24.75,9.14,7.37,11.99,2.844,mahalanobis,19,1.167,no,no,no,no,0,ok
Chaetodon_bennetti_Bishop_-2064196433.jpg,Chaetodon bennetti,images_bishop,65.41,10.26,50.61,19.24,7.28,17.43,2.369,mahalanobis,19,0.055,no,no,no,no,0,ok
Chaetodon_bennetti_Bishop_711591108.jpg,Chaetodon bennetti,images_bishop,60.49,6.15,43.3,21.72,6.87,18.47,1.979,mahalanobis,19,-0.858,no,no,no,no,0,ok
Chaetodon_bennetti_FishBase_Chben_u1.jpg,Chaetodon bennetti,images_fishbase_extra,65.77,10.22,50.71,19.71,7.52,17.82,2.269,mahalanobis,19,-0.179,no,no,no,no,0,ok
Chaetodon_bennetti_FishBase_Chben_u2.jpg,Chaetodon bennetti,images_fishbase_extra,61.01,5.95,43.4,22.74,7.2,19.29,2.25,mahalanobis,19,-0.224,no,no,no,no,0,ok
Chaetodon_bennetti_FishBase_Chben_u3.jpg,Chaetodon bennetti,images_fishbase_extra,65.27,-4.4,59.16,22.05,4.48,24.05,2.54,mahalanobis,19,0.456,no,no,no,no,0,ok
Chaetodon_bennetti_FishBase_Chben_u4.jpg,Chaetodon bennetti,images_fishbase_extra,75.56,-14.09,56.85,22.92,8.81,28.77,3.022,mahalanobis,19,1.583,no,no,no,no,0,ok
Chaetodon_bennetti_FishBase_Chben_u6.jpg,Chaetodon bennetti,images_fishbase_extra,74.4,-8.5,67.84,24.14,6.15,28.99,2.165,mahalanobis,19,-0.423,no,no,no,no,0,ok
Chaetodon_bennetti_FishBase_Chben_ud.jpg,Chaetodon bennetti,images_fishbase_extra,68.57,-5.16,63.71,21.75,8.1,26.23,1.604,mahalanobis,19,-1.735,no,no,no,no,0,ok
Chaetodon_bennetti_iNaturalist_214592077.jpg,Chaetodon bennetti,images_inaturalist,55.03,-6.76,25.71,7.63,4.82,17.71,2.53,mahalanobis,19,0.432,no,no,no,no,0,ok
Chaetodon_bennetti_iNaturalist_450199741.jpg,Chaetodon bennetti,images_inaturalist,59.4,7.99,54.49,18.64,7.02,29.23,1.659,mahalanobis,19,-1.606,no,no,no,no,0,ok
Chaetodon_bennetti_iNaturalist_450199757.jpg,Chaetodon bennetti,images_inaturalist,65.57,3.75,58.29,18.71,6.54,29.98,1.726,mahalanobis,19,-1.45,no,no,no,no,0,ok
Chaetodon_bennetti_iNaturalist_450199763.jpg,Chaetodon bennetti,images_inaturalist,60.81,9.4,55.01,17.27,7.32,29.2,2.187,mahalanobis,19,-0.372,no,no,no,no,0,ok
Chaetodon_bennetti_iNaturalist_452973249.jpg,Chaetodon bennetti,images_inaturalist,44.75,4.41,41.49,19.09,7.66,29.01,2.871,mahalanobis,19,1.228,no,no,no,no,0,ok
Chaetodon_bennetti_iNaturalist_476708566.jpg,Chaetodon bennetti,images_inaturalist,51.24,-8.5,35.92,10.81,2.81,20.83,2.635,mahalanobis,19,0.678,no,no,no,no,0,ok
Chaetodon_bennetti_iNaturalist_476710068.jpg,Chaetodon bennetti,images_inaturalist,48.01,0.23,21.84,10.45,5.22,15.53,1.866,mahalanobis,19,-1.121,no,no,no,no,0,ok
Chaetodon_bennetti_iNaturalist_604198648.jpg,Chaetodon bennetti,images_inaturalist,65.23,-39.85,54.17,15.95,7.14,21.06,2.89,mahalanobis,19,1.275,no,no,no,no,0,ok
Chaetodon_bennetti_iNaturalist_605200594.jpg,Chaetodon bennetti,images_inaturalist,48.38,-17.98,47.22,15.14,6.66,23.14,2.373,mahalanobis,19,0.064,no,no,no,no,0,ok
Chaetodon_bennetti_iNaturalist_607317919.jpg,Chaetodon bennetti,images_inaturalist,31.44,-12.7,17.4,9.61,4.88,14.56,2.785,mahalanobis,19,1.029,no,yes,no,yes,2,review
Chaetodon_blackburnii_FishBase_Chbla_u0.jpg,Chaetodon blackburnii,images,42.5,-0.93,10.01,34.27,6.17,11.31,1.876,mahalanobis,18,-0.723,no,no,no,no,0,ok
Chaetodon_blackburnii_Bishop_-410407509.jpg,Chaetodon blackburnii,images_bishop,32.68,-3.05,1.83,31.63,4.55,6.37,2.104,mahalanobis,18,-0.339,no,no,yes,no,1,review
Chaetodon_blackburnii_Bishop_1288243346.jpg,Chaetodon blackburnii,images_bishop,25.56,-1.11,8.66,28.46,3.53,9.69,1.265,mahalanobis,18,-1.751,no,no,yes,no,1,review
Chaetodon_blackburnii_Bishop_300609141.jpg,Chaetodon blackburnii,images_bishop,42.04,-0.9,10.13,33.68,5.86,10.6,1.839,mahalanobis,18,-0.785,no,no,yes,no,1,review
Chaetodon_blackburnii_FishBase_Chbla_f0.jpg,Chaetodon blackburnii,images_fishbase_extra,33.15,-3.0,1.85,32.53,4.8,7.12,2.099,mahalanobis,18,-0.346,no,no,no,no,0,ok
Chaetodon_blackburnii_FishBase_Chbla_j0.jpg,Chaetodon blackburnii,images_fishbase_extra,26.73,-11.86,16.4,30.31,8.45,15.08,2.426,mahalanobis,18,0.204,no,no,no,no,0,ok
Chaetodon_blackburnii_FishBase_Chbla_j1.jpg,Chaetodon blackburnii,images_fishbase_extra,17.85,1.05,8.89,29.31,6.2,19.97,2.641,mahalanobis,18,0.565,no,no,no,no,0,ok
Chaetodon_blackburnii_FishBase_Chbla_u1.jpg,Chaetodon blackburnii,images_fishbase_extra,25.82,-1.15,8.78,28.76,3.63,9.81,1.248,mahalanobis,18,-1.779,no,no,no,no,0,ok
Chaetodon_blackburnii_FishBase_Chbla_u5.jpg,Chaetodon blackburnii,images_fishbase_extra,29.73,5.96,9.17,30.96,10.01,15.84,2.582,mahalanobis,18,0.466,no,no,no,no,0,ok
Chaetodon_blackburnii_iNaturalist_15662749.jpg,Chaetodon blackburnii,images_inaturalist,27.64,-15.56,5.03,18.82,6.81,12.32,1.634,mahalanobis,18,-1.129,no,no,no,no,0,ok
Chaetodon_blackburnii_iNaturalist_19230596.jpg,Chaetodon blackburnii,images_inaturalist,21.6,-14.73,5.0,14.7,14.39,17.03,2.229,mahalanobis,18,-0.128,no,no,no,no,0,ok
Chaetodon_blackburnii_iNaturalist_19749462.jpg,Chaetodon blackburnii,images_inaturalist,58.4,-21.48,-7.46,19.32,6.53,7.14,3.269,mahalanobis,18,1.622,no,no,yes,yes,2,review
Chaetodon_blackburnii_iNaturalist_247677288.jpg,Chaetodon blackburnii,images_inaturalist,26.73,-5.57,-0.41,22.26,14.97,11.04,2.981,mahalanobis,18,1.138,no,no,no,no,0,ok
Chaetodon_blackburnii_iNaturalist_260269269.jpg,Chaetodon blackburnii,images_inaturalist,10.67,0.01,1.43,13.21,2.07,7.86,3.03,mahalanobis,18,1.221,no,no,no,no,0,ok
Chaetodon_blackburnii_iNaturalist_313216433.jpg,Chaetodon blackburnii,images_inaturalist,42.15,-25.25,-2.42,21.44,12.68,13.31,1.983,mahalanobis,18,-0.542,no,no,no,no,0,ok
Chaetodon_blackburnii_iNaturalist_451247543.jpg,Chaetodon blackburnii,images_inaturalist,12.13,-2.53,-11.46,14.42,9.14,12.06,2.342,mahalanobis,18,0.061,no,no,no,no,0,ok
Chaetodon_blackburnii_iNaturalist_451247554.jpg,Chaetodon blackburnii,images_inaturalist,19.94,-0.87,-13.03,23.62,9.82,18.37,3.2,mahalanobis,18,1.506,no,no,no,no,0,ok
Chaetodon_blackburnii_iNaturalist_8799394.jpg,Chaetodon blackburnii,images_inaturalist,49.04,-35.17,3.19,17.15,17.18,17.26,2.744,mahalanobis,18,0.739,no,no,no,no,0,ok
Chaetodon_burgessi_FishPix_55799AF.jpg,Chaetodon burgessi,images,44.14,-0.49,-3.66,30.77,1.86,4.25,1.474,mahalanobis,15,-1.446,no,no,no,no,0,ok
Chaetodon_burgessi_FishBase_Chbur_u0.jpg,Chaetodon burgessi,images_fishbase_extra,44.83,-2.75,2.34,39.34,5.53,5.9,2.175,mahalanobis,15,-0.215,no,no,no,no,0,ok
Chaetodon_burgessi_FishBase_Chbur_u1.jpg,Chaetodon burgessi,images_fishbase_extra,57.48,-0.26,0.59,40.32,2.99,5.74,2.261,mahalanobis,15,-0.063,no,no,no,no,0,ok
Chaetodon_burgessi_FishBase_Chbur_u3.jpg,Chaetodon burgessi,images_fishbase_extra,48.83,-4.87,0.95,29.4,4.21,6.49,1.17,mahalanobis,15,-1.981,no,no,no,no,0,ok
Chaetodon_burgessi_FishBase_Chbur_u4.jpg,Chaetodon burgessi,images_fishbase_extra,48.54,3.94,-3.63,30.37,16.14,25.27,2.83,mahalanobis,15,0.936,no,no,no,no,0,ok
Chaetodon_burgessi_FishBase_Chbur_u5.jpg,Chaetodon burgessi,images_fishbase_extra,46.07,1.57,0.93,38.35,5.62,12.18,2.312,mahalanobis,15,0.026,no,no,no,no,0,ok
Chaetodon_burgessi_iNaturalist_117360580.jpg,Chaetodon burgessi,images_inaturalist,42.6,-9.88,-3.98,33.0,7.46,9.04,2.91,mahalanobis,15,1.077,no,no,no,no,0,ok
Chaetodon_burgessi_iNaturalist_1399554.jpg,Chaetodon burgessi,images_inaturalist,52.83,0.4,5.53,26.88,4.91,7.28,2.853,mahalanobis,15,0.977,no,no,no,no,0,ok
Chaetodon_burgessi_iNaturalist_264122895.jpg,Chaetodon burgessi,images_inaturalist,41.07,3.92,-8.91,35.16,11.49,16.82,2.395,mahalanobis,15,0.172,no,no,no,no,0,ok
Chaetodon_burgessi_iNaturalist_377051376.jpg,Chaetodon burgessi,images_inaturalist,50.9,-1.81,5.79,28.34,5.19,12.97,2.464,mahalanobis,15,0.293,no,no,yes,no,1,review
Chaetodon_burgessi_iNaturalist_417137299.jpg,Chaetodon burgessi,images_inaturalist,22.65,0.05,-10.35,20.13,2.46,9.14,2.86,mahalanobis,15,0.99,no,no,no,yes,1,review
Chaetodon_burgessi_iNaturalist_485314131.jpg,Chaetodon burgessi,images_inaturalist,62.55,-4.8,-4.54,25.15,3.9,7.49,2.8,mahalanobis,15,0.884,no,no,no,no,0,ok
Chaetodon_burgessi_iNaturalist_59037796.jpg,Chaetodon burgessi,images_inaturalist,40.0,-2.45,8.59,31.61,12.93,18.51,2.771,mahalanobis,15,0.833,no,no,no,no,0,ok
Chaetodon_burgessi_iNaturalist_608111330.jpg,Chaetodon burgessi,images_inaturalist,29.24,1.59,-7.19,27.91,4.73,10.03,1.806,mahalanobis,15,-0.863,no,no,no,no,0,ok
Chaetodon_burgessi_iNaturalist_9454337.jpg,Chaetodon burgessi,images_inaturalist,49.36,-5.25,0.97,30.79,4.55,8.88,1.375,mahalanobis,15,-1.62,no,no,no,no,0,ok
Chaetodon_capistratus_FishBase_Chcap_u9.jpg,Chaetodon capistratus,images,65.12,0.43,-3.53,22.03,6.09,15.46,2.919,mahalanobis,13,1.414,no,no,no,no,0,ok
Chaetodon_capistratus_FishBase_Chcap_u0.jpg,Chaetodon capistratus,images_fishbase_extra,83.38,-14.32,3.64,16.29,8.09,6.86,2.619,mahalanobis,13,0.713,no,no,no,yes,1,review
Chaetodon_capistratus_FishBase_Chcap_ub.jpg,Chaetodon capistratus,images_fishbase_extra,58.83,-8.67,0.04,20.95,4.11,10.02,1.847,mahalanobis,13,-1.094,no,no,no,no,0,ok
Chaetodon_capistratus_FishBase_Chcap_uh.jpg,Chaetodon capistratus,images_fishbase_extra,46.74,-5.3,14.04,19.84,5.0,16.99,2.024,mahalanobis,13,-0.679,no,no,no,no,0,ok
Chaetodon_capistratus_FishBase_Chcap_ui.jpg,Chaetodon capistratus,images_fishbase_extra,56.69,-0.28,-6.84,22.99,8.43,16.51,2.191,mahalanobis,13,-0.288,no,no,no,no,0,ok
Chaetodon_capistratus_iNaturalist_188863842.jpg,Chaetodon capistratus,images_inaturalist,63.57,-23.85,28.66,19.04,4.87,14.1,2.472,mahalanobis,13,0.37,no,no,no,no,0,ok
Chaetodon_capistratus_iNaturalist_194558459.jpg,Chaetodon capistratus,images_inaturalist,50.13,-3.45,-24.25,11.01,5.88,10.52,2.929,mahalanobis,13,1.437,no,no,no,no,0,ok
Chaetodon_capistratus_iNaturalist_308518622.jpg,Chaetodon capistratus,images_inaturalist,51.02,8.87,7.77,23.57,6.07,5.99,2.874,mahalanobis,13,1.31,no,no,yes,no,1,review
Chaetodon_capistratus_iNaturalist_449536529.jpg,Chaetodon capistratus,images_inaturalist,43.01,-3.38,10.0,14.78,1.59,6.24,2.371,mahalanobis,13,0.133,no,no,no,no,0,ok
Chaetodon_capistratus_iNaturalist_449898623.jpg,Chaetodon capistratus,images_inaturalist,67.88,-0.04,9.57,13.32,7.95,9.93,2.24,mahalanobis,13,-0.174,no,no,no,no,0,ok
Chaetodon_capistratus_iNaturalist_449898642.jpg,Chaetodon capistratus,images_inaturalist,71.12,-7.64,13.24,12.7,6.83,10.32,1.973,mahalanobis,13,-0.799,no,no,no,no,0,ok
Chaetodon_capistratus_iNaturalist_476314039.jpg,Chaetodon capistratus,images_inaturalist,55.26,-21.17,8.8,12.48,2.18,7.48,2.171,mahalanobis,13,-0.335,no,no,no,no,0,ok
Chaetodon_capistratus_iNaturalist_92683344.jpg,Chaetodon capistratus,images_inaturalist,50.46,-5.0,9.29,23.27,5.48,14.59,1.456,mahalanobis,13,-2.008,no,yes,no,no,1,review
Chaetodon_citrinellus_FishPix_33011AF.jpg,Chaetodon citrinellus,images,54.9,-6.06,15.88,21.47,5.5,17.46,2.573,mahalanobis,23,0.408,no,no,no,no,0,ok
Chaetodon_citrinellus_Bishop_-1191499504.jpg,Chaetodon citrinellus,images_bishop,69.16,10.63,56.14,17.0,7.12,11.25,2.598,mahalanobis,23,0.445,no,no,no,no,0,ok
Chaetodon_citrinellus_Bishop_-1736280642.jpg,Chaetodon citrinellus,images_bishop,63.42,6.12,19.69,19.71,2.71,9.0,1.484,mahalanobis,23,-1.223,no,no,no,no,0,ok
Chaetodon_citrinellus_Bishop_-1937929700.jpg,Chaetodon citrinellus,images_bishop,68.12,3.2,13.28,20.12,2.29,6.57,1.698,mahalanobis,23,-0.901,no,no,no,no,0,ok
Chaetodon_citrinellus_Bishop_1043818087.jpg,Chaetodon citrinellus,images_bishop,66.31,-4.52,21.76,23.45,2.63,10.17,1.671,mahalanobis,23,-0.941,no,no,no,no,0,ok
Chaetodon_citrinellus_Bishop_520787921.jpg,Chaetodon citrinellus,images_bishop,53.81,8.59,19.4,17.77,9.34,13.47,2.319,mahalanobis,23,0.027,no,no,no,no,0,ok
Chaetodon_citrinellus_FishBase_Chcit_u0.jpg,Chaetodon citrinellus,images_fishbase_extra,53.5,10.14,32.29,22.75,6.28,12.08,2.464,mahalanobis,23,0.245,no,no,no,no,0,ok
Chaetodon_citrinellus_FishBase_Chcit_u1.jpg,Chaetodon citrinellus,images_fishbase_extra,69.48,10.5,56.16,17.58,7.47,11.74,2.643,mahalanobis,23,0.512,no,no,no,no,0,ok
Chaetodon_citrinellus_FishBase_Chcit_u2.jpg,Chaetodon citrinellus,images_fishbase_extra,54.13,8.63,19.48,18.51,9.42,14.01,2.337,mahalanobis,23,0.055,no,no,no,no,0,ok
Chaetodon_citrinellus_FishBase_Chcit_u3.jpg,Chaetodon citrinellus,images_fishbase_extra,63.83,6.08,19.83,20.15,3.0,9.35,1.35,mahalanobis,23,-1.422,no,no,no,no,0,ok
Chaetodon_citrinellus_FishBase_Chcit_u4.jpg,Chaetodon citrinellus,images_fishbase_extra,66.68,-4.54,21.82,24.25,3.19,11.16,1.676,mahalanobis,23,-0.934,no,no,no,no,0,ok
Chaetodon_citrinellus_FishBase_Chcit_u5.jpg,Chaetodon citrinellus,images_fishbase_extra,68.53,3.18,13.39,20.58,2.47,6.89,1.653,mahalanobis,23,-0.97,no,no,no,no,0,ok
Chaetodon_citrinellus_FishBase_Chcit_u6.jpg,Chaetodon citrinellus,images_fishbase_extra,70.5,-10.95,36.3,17.26,8.71,27.08,3.313,mahalanobis,23,1.514,no,no,no,no,0,ok
Chaetodon_citrinellus_iNaturalist_11975509.jpg,Chaetodon citrinellus,images_inaturalist,77.94,-7.23,29.89,22.94,5.05,16.58,1.916,mahalanobis,23,-0.576,no,no,no,no,0,ok
Chaetodon_citrinellus_iNaturalist_233426826.jpg,Chaetodon citrinellus,images_inaturalist,79.37,-5.82,37.22,23.08,3.92,21.26,2.68,mahalanobis,23,0.568,no,no,no,yes,1,review
Chaetodon_citrinellus_iNaturalist_237829084.jpg,Chaetodon citrinellus,images_inaturalist,55.18,-4.41,24.17,9.08,2.64,9.15,3.181,mahalanobis,23,1.317,no,no,no,no,0,ok
Chaetodon_citrinellus_iNaturalist_33805303.jpg,Chaetodon citrinellus,images_inaturalist,66.89,-8.11,32.8,24.45,4.83,14.72,2.068,mahalanobis,23,-0.348,no,no,no,no,0,ok
Chaetodon_citrinellus_iNaturalist_354753796.jpg,Chaetodon citrinellus,images_inaturalist,64.47,-7.14,-13.33,14.89,5.17,7.9,2.771,mahalanobis,23,0.704,no,no,no,no,0,ok
Chaetodon_citrinellus_iNaturalist_354753799.jpg,Chaetodon citrinellus,images_inaturalist,59.17,-3.69,-15.3,19.15,5.79,8.89,2.367,mahalanobis,23,0.099,no,yes,no,no,1,review
Chaetodon_citrinellus_iNaturalist_471967882.jpg,Chaetodon citrinellus,images_inaturalist,73.29,-3.72,18.62,22.71,3.69,10.19,1.555,mahalanobis,23,-1.115,no,no,no,no,0,ok
Chaetodon_citrinellus_iNaturalist_536646907.jpg,Chaetodon citrinellus,images_inaturalist,59.21,-2.3,54.53,10.23,3.89,9.84,2.932,mahalanobis,23,0.945,no,no,no,no,0,ok
Chaetodon_citrinellus_iNaturalist_585084786.jpg,Chaetodon citrinellus,images_inaturalist,64.5,-39.21,8.72,11.6,5.17,6.11,4.043,mahalanobis,23,2.608,yes,no,no,no,1,review
